sr_number,sr_type,sr_short_code,created_department,owner_department,status,origin,created_date,last_modified_date,closed_date,street_address,city,state,zip_code,street_number,street_direction,street_name,street_type,duplicate,legacy_record,community_area,ward,electricity_grid,police_sector,police_district,police_beat,precinct,created_hour,created_day_of_week,created_month,x_coordinate,y_coordinate,latitude,longitude,location,parent_sr_number,electrical_district
SR21-00003936,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:32:01.000,2021-01-02T10:30:49.000,2021-01-02T09:32:02.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003937,Aircraft Noise Complaint,AVN,,Aviation,Completed,Internet,2021-01-02T09:32:47.000,2021-01-02T10:31:11.000,2021-01-02T09:32:47.000,10510 W ZEMKE RD,Chicago,IL,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003938,Aircraft Noise Complaint,AVN,,Aviation,Completed,Internet,2021-01-02T09:32:54.000,2021-01-02T10:30:30.000,2021-01-02T09:32:54.000,10510 W ZEMKE RD,Chicago,IL,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003939,Missed Garbage Pick-Up Complaint,SCC,311 City Services,Streets and Sanitation,Completed,Phone Call,2021-01-02T09:33:35.000,2021-01-05T10:26:19.000,2021-01-05T10:26:19.000,1344 W CARMEN AVE,,,60640,1344,W,CARMEN,AVE,False,False,3,47,M010,3,20,2033,23,9,7,1,1166251.98624,1934110.166712,41.974786330454805,-87.66401906189657,"{'latitude': '41.974786330454805', 'longitude': '-87.66401906189657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003940,Aircraft Noise Complaint,AVN,311 City Services,Aviation,Completed,Phone Call,2021-01-02T09:34:07.000,2021-01-02T10:31:57.000,2021-01-02T09:34:07.000,10510 W ZEMKE RD,Chicago,Illinois,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003941,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:34:16.000,2021-01-02T10:30:30.000,2021-01-02T09:34:16.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003942,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:34:17.000,2021-01-02T10:30:30.000,2021-01-02T09:34:17.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003943,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:35:04.000,2021-01-02T10:30:30.000,2021-01-02T09:35:04.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003944,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:35:16.000,2021-01-02T10:30:49.000,2021-01-02T09:35:16.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003945,Aircraft Noise Complaint,AVN,,Aviation,Completed,Internet,2021-01-02T09:35:29.000,2021-01-02T10:30:30.000,2021-01-02T09:35:29.000,10510 W ZEMKE RD,Chicago,IL,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003946,Aircraft Noise Complaint,AVN,,Aviation,Completed,Internet,2021-01-02T09:35:43.000,2021-01-02T10:30:30.000,2021-01-02T09:35:43.000,10510 W ZEMKE RD,Chicago,IL,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003947,Missed Garbage Pick-Up Complaint,SCC,,Streets and Sanitation,Completed,Internet,2021-01-02T09:35:45.000,2021-01-04T12:13:09.000,2021-01-04T12:13:09.000,2636 W WINONA ST,,,60625,2636,W,WINONA,ST,False,False,4,40,J010,3,20,2031,5,9,7,1,1157685.542432,1934172.462158,41.97513661109426,-87.69551889418193,"{'latitude': '41.97513661109426', 'longitude': '-87.69551889418193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003948,Aircraft Noise Complaint,AVN,,Aviation,Completed,Internet,2021-01-02T09:35:51.000,2021-01-02T10:30:30.000,2021-01-02T09:35:51.000,10510 W ZEMKE RD,Chicago,IL,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003949,Abandoned Vehicle Complaint,SKA,311 City Services,Streets and Sanitation,Completed,Phone Call,2021-01-02T09:36:00.000,2021-01-05T08:39:28.000,2021-01-05T08:39:28.000,4759 S LECLAIRE AVE,,,60638,4759,S,LECLAIRE,AVE,False,False,56,22,D033,1,08,0814,8,9,7,1,1143241.477424,1872376.782105,41.805844761092736,-87.75017949020132,"{'latitude': '41.805844761092736', 'longitude': '-87.75017949020132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003950,Sign Repair Request - Stop Sign,PCB,,CDOT - Department of Transportation,Completed,Mobile Device,2021-01-02T09:36:13.000,2021-01-02T09:39:30.000,2021-01-02T09:39:30.000,5140 N DELPHIA AVE,,,60656,5140,N,DELPHIA,AVE,False,False,76,41,U110,1,16,1614,27,9,7,1,1118111.445593,1933207.335778,41.97320448227947,-87.84106962734539,"{'latitude': '41.97320448227947', 'longitude': '-87.84106962734539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003951,Sign Repair Request - All Other Signs,PCE,Streets and Sanitation,CDOT - Department of Transportation,Completed,Phone Call,2021-01-02T09:36:26.000,2021-02-15T09:19:14.000,2021-02-15T09:19:14.000,8700 S ABERDEEN ST,,,60620,8700,S,ABERDEEN,ST,False,False,71,21,N043,2,22,2222,6,9,7,1,1170495.790993,1847083.719186,41.73588653766864,-87.65095660393918,"{'latitude': '41.73588653766864', 'longitude': '-87.65095660393918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003952,Aircraft Noise Complaint,AVN,,Aviation,Completed,Internet,2021-01-02T09:36:40.000,2021-01-02T10:30:30.000,2021-01-02T09:36:40.000,10510 W ZEMKE RD,Chicago,IL,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003953,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:36:55.000,2021-01-02T10:31:11.000,2021-01-02T09:36:55.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003954,Aircraft Noise Complaint,AVN,,Aviation,Completed,Internet,2021-01-02T09:37:06.000,2021-01-02T10:31:11.000,2021-01-02T09:37:06.000,10510 W ZEMKE RD,Chicago,IL,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003955,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:37:28.000,2021-01-02T10:30:30.000,2021-01-02T09:37:28.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003956,Aircraft Noise Complaint,AVN,,Aviation,Completed,Internet,2021-01-02T09:37:33.000,2021-01-02T10:30:30.000,2021-01-02T09:37:33.000,10510 W ZEMKE RD,Chicago,IL,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003957,Aircraft Noise Complaint,AVN,,Aviation,Completed,Internet,2021-01-02T09:37:43.000,2021-01-02T10:31:11.000,2021-01-02T09:37:43.000,10510 W ZEMKE RD,Chicago,IL,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003958,Aircraft Noise Complaint,AVN,,Aviation,Completed,Internet,2021-01-02T09:37:58.000,2021-01-02T10:30:30.000,2021-01-02T09:37:59.000,10510 W ZEMKE RD,Chicago,IL,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003959,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:38:07.000,2021-01-02T10:30:30.000,2021-01-02T09:38:07.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003960,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:38:22.000,2021-01-02T10:31:11.000,2021-01-02T09:38:22.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003961,Traffic Signal Out Complaint,SFB,311 City Services,CDOT - Department of Transportation,Completed,Phone Call,2021-01-02T09:38:24.000,2021-01-02T10:02:35.000,2021-01-02T10:02:35.000,7900 S WESTERN AVE,,,60620,7900,S,WESTERN,AVE,False,False,70,18,J041,3,08,0835,14,9,7,1,1161742.18526,1852166.326451,41.75001997903268,-87.68288599630505,"{'latitude': '41.75001997903268', 'longitude': '-87.68288599630505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003962,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:38:44.000,2021-01-02T10:30:30.000,2021-01-02T09:38:45.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003964,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:38:56.000,2021-01-02T10:30:49.000,2021-01-02T09:38:56.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003965,Recycling Pick Up,SRRP,311 City Services,Streets and Sanitation,Completed,Phone Call,2021-01-02T09:38:58.000,2021-01-18T03:04:24.000,2021-01-18T03:04:24.000,4046 N AUSTIN AVE,,,60634,4046,N,AUSTIN,AVE,False,False,15,38,A012,2,16,1624,21,9,7,1,1135550.258735,1926469.165025,41.95442140814174,-87.77710274891339,"{'latitude': '41.95442140814174', 'longitude': '-87.77710274891339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003966,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:39:14.000,2021-01-02T10:31:11.000,2021-01-02T09:39:14.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003967,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:39:24.000,2021-01-02T10:31:11.000,2021-01-02T09:39:24.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003968,Traffic Signal Out Complaint,SFB,311 City Services,CDOT - Department of Transportation,Completed,Phone Call,2021-01-02T09:39:26.000,2021-01-04T05:59:54.000,2021-01-04T05:59:54.000,1801 N CLYBOURN AVE,,,60614,1801,N,CLYBOURN,AVE,False,False,7,43,N018,1,18,1811,23,9,7,1,1169315.751443,1911874.061828,41.91370329195018,-87.6534013132632,"{'latitude': '41.91370329195018', 'longitude': '-87.6534013132632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003969,Aircraft Noise Complaint,AVN,,Aviation,Completed,Internet,2021-01-02T09:39:28.000,2021-01-02T10:30:49.000,2021-01-02T09:39:28.000,10510 W ZEMKE RD,Chicago,IL,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003970,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:40:20.000,2021-01-02T10:30:49.000,2021-01-02T09:40:20.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003971,Building Violation,BBA,311 City Services,DOB - Buildings,Completed,Phone Call,2021-01-02T09:40:27.000,2021-02-09T15:51:21.000,2021-02-09T15:51:18.000,7220 S CARPENTER ST,,,60621,7220,S,CARPENTER,ST,False,False,68,6,N039,3,07,0733,27,9,7,1,1170454.642741,1856826.63866,41.76262330954541,-87.6508242182885,"{'latitude': '41.76262330954541', 'longitude': '-87.6508242182885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003972,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:41:03.000,2021-01-02T10:30:49.000,2021-01-02T09:41:04.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003973,Aircraft Noise Complaint,AVN,,Aviation,Completed,Internet,2021-01-02T09:41:16.000,2021-01-02T10:30:49.000,2021-01-02T09:41:16.000,10510 W ZEMKE RD,Chicago,IL,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003974,Aircraft Noise Complaint,AVN,,Aviation,Completed,Internet,2021-01-02T09:41:23.000,2021-01-02T10:30:49.000,2021-01-02T09:41:23.000,10510 W ZEMKE RD,Chicago,IL,60666,10510,W,ZEMKE,RD,False,False,76,41,,5,16,1654,27,9,7,1,1105376.188336,1941042.52737,41.9948965489749,-87.8877516541201,"{'latitude': '41.9948965489749', 'longitude': '-87.8877516541201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
SR21-00003975,311 INFORMATION ONLY CALL,311IOC,311 City Services,311 City Services,Completed,Phone Call,2021-01-02T09:41:29.000,2021-01-02T10:30:49.000,2021-01-02T09:41:30.000,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,K024,2,12,1225,46,9,7,1,1162234.142489,1896559.966858,41.871831277993564,-87.67984621876099,"{'latitude': '41.871831277993564', 'longitude': '-87.67984621876099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
